Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
ca-2016-102281,mp-17470,2016-10-12,2016-10-14,east,home office,office supplies,art,4009 highlighters by sanford,19.9,0.25,4.97
ca-2016-131457,mz-17515,2016-10-31,2016-11-06,west,corporate,office supplies,envelopes,poly string tie envelopes,14.28,0.25,3.57
ca-2015-140004,cb-12025,2015-03-21,2015-03-25,east,consumer,office supplies,art,"binney & smith crayola metallic colored pencils, 8-color set",7.408,0.25,1.85
ca-2015-140004,cb-12025,2015-03-21,2015-03-25,east,consumer,office supplies,art,"binney & smith inktank erasable desk highlighter, chisel tip, yellow, 12/box",6.048,0.25,1.51
ca-2018-107720,vm-21685,2018-11-06,2018-11-13,east,home office,office supplies,storage,decoflex hanging personal folder file,46.26,0.25,11.56
us-2018-124303,fh-14365,2018-07-06,2018-07-13,east,corporate,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2.946,0.25,0.74
us-2018-124303,fh-14365,2018-07-06,2018-07-13,east,corporate,office supplies,paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056,0.25,4.01
ca-2018-105074,mb-17305,2018-06-24,2018-06-29,east,consumer,office supplies,paper,southworth 25% cotton linen-finish paper & envelopes,21.744,0.25,5.44
ca-2015-133690,bs-11755,2015-08-03,2015-08-05,west,consumer,furniture,tables,boxoffice by design rectangular and half-moon meeting room tables,218.75,0.08,17.5
ca-2015-133690,bs-11755,2015-08-03,2015-08-05,west,consumer,office supplies,appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",2.6,0.25,0.65
us-2018-116701,lc-17140,2018-12-17,2018-12-21,central,consumer,office supplies,appliances,eureka sanitaire  commercial upright,66.284,0.25,16.57
ca-2018-126382,hk-14890,2018-06-03,2018-06-07,south,corporate,furniture,furnishings,"eldon 200 class desk accessories, burgundy",35.168,0.08,2.81
ca-2018-108329,le-16810,2018-12-09,2018-12-14,west,consumer,technology,phones,nortel business series terminal t7208 digital phone,444.768,0.15,66.72
ca-2018-135860,jh-15985,2018-12-01,2018-12-07,central,consumer,office supplies,storage,"tennsco lockers, gray",83.92,0.25,20.98
ca-2018-135860,jh-15985,2018-12-01,2018-12-07,central,consumer,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,131.98,0.15,19.8
ca-2018-135860,jh-15985,2018-12-01,2018-12-07,central,consumer,office supplies,binders,"avery durable slant ring binders, no labels",15.92,0.25,3.98
ca-2018-135860,jh-15985,2018-12-01,2018-12-07,central,consumer,office supplies,fasteners,"advantus push pins, aluminum head",52.29,0.25,13.07
ca-2018-135860,jh-15985,2018-12-01,2018-12-07,central,consumer,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",91.99,0.25,23.0
ca-2016-101007,ms-17980,2016-02-09,2016-02-13,central,corporate,technology,accessories,memorex micro travel drive 8 gb,20.8,0.15,3.12
ca-2016-146262,vw-21775,2016-01-02,2016-01-09,east,corporate,office supplies,labels,avery 505,23.68,0.25,5.92
ca-2016-146262,vw-21775,2016-01-02,2016-01-09,east,corporate,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,452.45,0.08,36.2
ca-2016-146262,vw-21775,2016-01-02,2016-01-09,east,corporate,technology,phones,speck products candyshell flip case,62.982,0.15,9.45
ca-2016-146262,vw-21775,2016-01-02,2016-01-09,east,corporate,technology,machines,cisco 9971 ip video phone charcoal,1188.0,0.15,178.2
ca-2016-146262,vw-21775,2016-01-02,2016-01-09,east,corporate,technology,accessories,sony micro vault click 16 gb usb 2.0 flash drive,89.584,0.15,13.44
ca-2017-130162,jh-15910,2017-10-28,2017-11-01,west,consumer,office supplies,storage,"personal filing tote with lid, black/gray",93.06,0.25,23.26
ca-2017-130162,jh-15910,2017-10-28,2017-11-01,west,consumer,technology,phones,adtran 1202752g1,302.376,0.15,45.36
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,office supplies,fasteners,oic bulk pack metal binder clips,5.584,0.25,1.4
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,office supplies,paper,"while you were out pads, 50 per pad, 4 x 5 1/4, green cycle",22.704,0.25,5.68
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,office supplies,binders,ibico standard transparent covers,19.776,0.25,4.94
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,furniture,furnishings,"executive impressions 14"" two-color numerals wall clock",72.704,0.08,5.82
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,technology,machines,swingline sm12-08 microcut jam free shredder,479.988,0.15,72.0
ca-2016-169397,jb-15925,2016-12-24,2016-12-27,east,consumer,office supplies,art,stanley bostitch contemporary electric pencil sharpeners,27.168,0.25,6.79
ca-2016-163055,ds-13180,2016-08-09,2016-08-16,central,corporate,office supplies,art,"sanford uni-blazer view highlighters, chisel tip, yellow",2.2,0.25,0.55
ca-2016-163055,ds-13180,2016-08-09,2016-08-16,central,corporate,furniture,tables,bevis 36 x 72 conference tables,622.45,0.08,49.8
ca-2016-163055,ds-13180,2016-08-09,2016-08-16,central,corporate,office supplies,storage,rogers deluxe file chest,21.98,0.25,5.5
us-2016-145436,vd-21670,2016-02-28,2016-03-04,south,consumer,furniture,chairs,global low back tilter chair,161.568,0.08,12.93
us-2016-145436,vd-21670,2016-02-28,2016-03-04,south,consumer,furniture,chairs,"global push button manager's chair, indigo",389.696,0.08,31.18
us-2015-156216,ea-14035,2015-09-13,2015-09-17,south,corporate,office supplies,binders,gbc instant index system for binding systems,18.648,0.25,4.66
us-2018-100930,cs-12400,2018-04-07,2018-04-12,south,home office,furniture,tables,bush advantage collection round conference table,233.86,0.08,18.71
us-2018-100930,cs-12400,2018-04-07,2018-04-12,south,home office,furniture,tables,bretford rectangular conference table tops,620.6145,0.08,49.65
us-2018-100930,cs-12400,2018-04-07,2018-04-12,south,home office,office supplies,binders,gbc instant index system for binding systems,5.328,0.25,1.33
us-2018-100930,cs-12400,2018-04-07,2018-04-12,south,home office,furniture,furnishings,"tenex contemporary contur chairmats for low and medium pile carpet, computer, 39"" x 49""",258.072,0.08,20.65
us-2018-100930,cs-12400,2018-04-07,2018-04-12,south,home office,technology,accessories,logitech p710e mobile speakerphone,617.976,0.15,92.7
ca-2018-160514,db-13120,2018-11-12,2018-11-16,west,corporate,office supplies,paper,xerox 4200 series multiuse premium copy paper (20lb. and 84 bright),10.56,0.25,2.64
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,office supplies,paper,xerox 1957,25.92,0.25,6.48
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,furniture,furnishings,luxo professional fluorescent magnifier lamp with clamp-mount base,419.68,0.08,33.57
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,furniture,furnishings,staple-based wall hangings,11.688,0.08,0.94
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,technology,phones,puregear roll-on screen protector,31.984,0.15,4.8
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,furniture,tables,ki conference tables,177.225,0.08,14.18
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,furniture,furnishings,eldon 100 class desk accessories,4.044,0.08,0.32
ca-2017-157749,kl-16645,2017-06-04,2017-06-09,central,consumer,office supplies,art,"binney & smith crayola metallic colored pencils, 8-color set",7.408,0.25,1.85
ca-2015-131926,dw-13480,2015-06-01,2015-06-06,central,home office,furniture,chairs,global deluxe high-back manager's chair,2001.86,0.08,160.15
ca-2015-131926,dw-13480,2015-06-01,2015-06-06,central,home office,office supplies,storage,safco steel mobile file cart,166.72,0.25,41.68
ca-2015-131926,dw-13480,2015-06-01,2015-06-06,central,home office,office supplies,paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",47.88,0.25,11.97
ca-2015-131926,dw-13480,2015-06-01,2015-06-06,central,home office,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,1503.25,0.25,375.81
ca-2015-131926,dw-13480,2015-06-01,2015-06-06,central,home office,office supplies,paper,xerox 205,25.92,0.25,6.48
ca-2017-154739,lh-17155,2017-12-10,2017-12-15,west,consumer,furniture,chairs,"global leather highback executive chair with pneumatic height adjustment, black",321.568,0.08,25.73
ca-2017-145625,kc-16540,2017-09-11,2017-09-17,west,consumer,office supplies,paper,"wirebound message books, two 4 1/4"" x 5"" forms per page",7.61,0.25,1.9
ca-2017-145625,kc-16540,2017-09-11,2017-09-17,west,consumer,technology,accessories,logitech p710e mobile speakerphone,3347.37,0.15,502.11
ca-2017-146941,dl-13315,2017-12-10,2017-12-13,east,consumer,office supplies,storage,"fellowes personal hanging folder files, navy",80.58,0.25,20.14
ca-2017-146941,dl-13315,2017-12-10,2017-12-13,east,consumer,office supplies,envelopes,tyvek side-opening peel & seel expanding envelopes,361.92,0.25,90.48
us-2016-159982,dr-12880,2016-11-28,2016-12-04,central,corporate,furniture,furnishings,eldon 100 class desk accessories,12.132,0.08,0.97
us-2016-159982,dr-12880,2016-11-28,2016-12-04,central,corporate,office supplies,storage,"belkin 19"" vented equipment shelf, black",82.368,0.25,20.59
us-2016-159982,dr-12880,2016-11-28,2016-12-04,central,corporate,office supplies,storage,"tenex personal project file with scoop front design, black",53.92,0.25,13.48
us-2016-159982,dr-12880,2016-11-28,2016-12-04,central,corporate,technology,phones,logitech mobile speakerphone p710e - speaker phone,647.904,0.15,97.19
ca-2018-163139,cc-12670,2018-12-01,2018-12-03,east,consumer,technology,accessories,sabrent 4-port usb 2.0 hub,20.37,0.15,3.06
ca-2018-163139,cc-12670,2018-12-01,2018-12-03,east,consumer,office supplies,storage,safco industrial shelving,221.55,0.25,55.39
ca-2018-163139,cc-12670,2018-12-01,2018-12-03,east,consumer,office supplies,binders,acco 3-hole punch,17.52,0.25,4.38
us-2018-155299,dl-13600,2018-06-08,2018-06-12,central,corporate,office supplies,appliances,eureka disposable bags for sanitaire vibra groomer i upright vac,1.624,0.25,0.41
us-2015-106992,sb-20290,2015-09-19,2015-09-21,central,corporate,technology,machines,lexmark mx611dhe monochrome laser printer,3059.982,0.15,459.0
us-2015-106992,sb-20290,2015-09-19,2015-09-21,central,corporate,technology,machines,xerox workcentre 6505dn laser multifunction printer,2519.958,0.15,377.99
ca-2017-125318,rc-19825,2017-06-06,2017-06-13,central,consumer,technology,phones,cisco small business spa 502g voip phone,328.224,0.15,49.23
ca-2016-155040,ah-10210,2016-11-10,2016-11-15,west,consumer,technology,accessories,microsoft sculpt comfort mouse,79.9,0.15,11.99
ca-2018-136826,cb-12535,2018-06-16,2018-06-20,south,corporate,office supplies,art,"quartet omega colored chalk, 12/pack",14.016,0.25,3.5
ca-2017-111010,pg-18895,2017-01-22,2017-01-28,east,consumer,office supplies,fasteners,bagged rubber bands,7.56,0.25,1.89
us-2018-145366,ca-12310,2018-12-09,2018-12-13,east,corporate,office supplies,storage,safco commercial shelving,37.208,0.25,9.3
us-2018-145366,ca-12310,2018-12-09,2018-12-13,east,corporate,office supplies,envelopes,"recycled interoffice envelopes with string and button closure, 10 x 13",57.576,0.25,14.39
ca-2018-163979,kh-16690,2018-12-28,2019-01-02,west,corporate,office supplies,storage,adjustable depth letter/legal cart,725.84,0.25,181.46
ca-2016-155334,ha-14920,2016-07-30,2016-07-31,west,consumer,technology,accessories,logitech 910-002974 m325 wireless mouse for web scrolling,209.93,0.15,31.49
ca-2016-155334,ha-14920,2016-07-30,2016-07-31,west,consumer,furniture,furnishings,regeneration desk collection,5.28,0.08,0.42
ca-2016-155334,ha-14920,2016-07-30,2016-07-31,west,consumer,office supplies,binders,presstex flexible ring binders,10.92,0.25,2.73
ca-2018-118136,bb-10990,2018-09-16,2018-09-17,west,corporate,office supplies,paper,"ampad gold fibre wirebound steno books, 6"" x 9"", gregg ruled",8.82,0.25,2.2
ca-2018-118136,bb-10990,2018-09-16,2018-09-17,west,corporate,office supplies,art,newell 330,5.98,0.25,1.5
ca-2018-132976,ag-10495,2018-10-13,2018-10-17,east,corporate,office supplies,paper,"post-it “important message” note pad, neon colors, 50 sheets/pad",11.648,0.25,2.91
ca-2018-132976,ag-10495,2018-10-13,2018-10-17,east,corporate,office supplies,paper,"adams write n' stick phone message book, 11"" x 5 1/4"", 200 messages",18.176,0.25,4.54
ca-2018-132976,ag-10495,2018-10-13,2018-10-17,east,corporate,office supplies,storage,eldon simplefile box office,59.712,0.25,14.93
ca-2018-132976,ag-10495,2018-10-13,2018-10-17,east,corporate,office supplies,labels,avery 489,24.84,0.25,6.21
us-2016-161991,sc-20725,2016-09-26,2016-09-28,central,consumer,office supplies,binders,round ring binders,2.08,0.25,0.52
us-2016-161991,sc-20725,2016-09-26,2016-09-28,central,consumer,technology,phones,bose soundlink bluetooth speaker,1114.4,0.15,167.16
ca-2016-130890,jo-15280,2016-11-02,2016-11-06,west,consumer,furniture,tables,"bevis round bullnose 29"" high table top",1038.84,0.08,83.11
ca-2016-130883,tb-21520,2016-09-26,2016-10-02,west,consumer,office supplies,paper,easy-staple paper,141.76,0.25,35.44
ca-2016-130883,tb-21520,2016-09-26,2016-10-02,west,consumer,technology,accessories,microsoft arc touch mouse,239.8,0.15,35.97
ca-2016-130883,tb-21520,2016-09-26,2016-10-02,west,consumer,office supplies,paper,xerox 216,31.104,0.25,7.78
ca-2017-112697,ah-10195,2017-12-18,2017-12-20,south,corporate,office supplies,binders,gbc velobinder electric binding machine,254.058,0.25,63.51
ca-2017-112697,ah-10195,2017-12-18,2017-12-20,south,corporate,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",194.528,0.25,48.63
ca-2017-112697,ah-10195,2017-12-18,2017-12-20,south,corporate,office supplies,supplies,premier automatic letter opener,961.48,0.25,240.37
ca-2017-110772,nz-18565,2017-11-20,2017-11-24,east,home office,office supplies,fasteners,advantus slideclip paper clips,19.096,0.25,4.77
ca-2017-110772,nz-18565,2017-11-20,2017-11-24,east,home office,office supplies,labels,avery 512,18.496,0.25,4.62
ca-2017-110772,nz-18565,2017-11-20,2017-11-24,east,home office,technology,accessories,logitech wireless gaming headset g930,255.984,0.15,38.4
ca-2017-110772,nz-18565,2017-11-20,2017-11-24,east,home office,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",86.97,0.08,6.96
ca-2015-111451,kl-16555,2015-12-26,2015-12-28,west,corporate,furniture,furnishings,"howard miller 13"" diameter goldtone round wall clock",300.416,0.08,24.03
ca-2015-111451,kl-16555,2015-12-26,2015-12-28,west,corporate,furniture,chairs,global deluxe office fabric chairs,230.352,0.08,18.43
ca-2015-111451,kl-16555,2015-12-26,2015-12-28,west,corporate,furniture,furnishings,eldon clustermat chair mat with cordless antistatic protection,218.352,0.08,17.47
ca-2015-111451,kl-16555,2015-12-26,2015-12-28,west,corporate,office supplies,binders,ibico laser imprintable binding system covers,78.6,0.25,19.65
ca-2015-111451,kl-16555,2015-12-26,2015-12-28,west,corporate,office supplies,fasteners,"vinyl coated wire paper clips in organizer box, 800/box",27.552,0.25,6.89
ca-2017-142545,jd-15895,2017-10-28,2017-11-03,east,corporate,office supplies,paper,xerox 223,32.4,0.25,8.1
ca-2017-142545,jd-15895,2017-10-28,2017-11-03,east,corporate,office supplies,storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",1082.48,0.25,270.62
ca-2017-142545,jd-15895,2017-10-28,2017-11-03,east,corporate,office supplies,paper,xerox 1939,56.91,0.25,14.23
ca-2017-142545,jd-15895,2017-10-28,2017-11-03,east,corporate,furniture,furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",77.6,0.08,6.21
ca-2017-142545,jd-15895,2017-10-28,2017-11-03,east,corporate,office supplies,binders,avery premier heavy-duty binder with round locking rings,14.28,0.25,3.57
us-2018-152380,jh-15910,2018-11-19,2018-11-23,central,consumer,furniture,tables,bpi conference tables,219.075,0.08,17.53
ca-2016-144253,as-10225,2016-05-04,2016-05-09,east,corporate,furniture,furnishings,electrix 20w halogen replacement bulb for zoom-in desk lamp,26.8,0.08,2.14
ca-2015-130960,kb-16600,2015-12-30,2016-01-04,central,corporate,office supplies,art,newell 350,9.84,0.25,2.46
ca-2015-111003,cr-12625,2015-06-01,2015-06-06,east,home office,office supplies,binders,"gbc clear cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,0.25,11.37
ca-2015-111003,cr-12625,2015-06-01,2015-06-06,east,home office,office supplies,art,boston heavy-duty trimline electric pencil sharpeners,289.2,0.25,72.3
ca-2018-126774,sh-20395,2018-04-15,2018-04-17,south,consumer,office supplies,art,faber castell col-erase pencils,4.89,0.25,1.22
ca-2017-142902,bp-11185,2017-09-12,2017-09-14,west,corporate,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,15.136,0.08,1.21
ca-2017-142902,bp-11185,2017-09-12,2017-09-14,west,corporate,furniture,chairs,hon 4070 series pagoda armless upholstered stacking chairs,466.768,0.08,37.34
ca-2017-142902,bp-11185,2017-09-12,2017-09-14,west,corporate,furniture,furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",15.232,0.08,1.22
